num,x_coord,y_coord,radius,angle_rad,label,is_pseudo,pseudo_types
8530,-46,-19,49.7695,3.5333,comp,0,
8531,-46,-20,50.1597,3.5517,comp,0,
8532,-46,-21,50.5668,3.5699,comp,0,
8533,-46,-22,50.9902,3.5877,comp,0,
8534,-46,-23,51.4296,3.6052,comp,0,
8535,-46,-24,51.8845,3.6225,comp,0,
8536,-46,-25,52.3546,3.6394,comp,0,
8537,-46,-26,52.8394,3.656,prime,0,
8538,-46,-27,53.3385,3.6724,comp,0,
8539,-46,-28,53.8516,3.6884,prime,0,
8540,-46,-29,54.3783,3.7041,comp,0,
8541,-46,-30,54.9181,3.7195,comp,0,
8542,-46,-31,55.4707,3.7346,comp,0,
8543,-46,-32,56.0357,3.7494,prime,0,
8544,-46,-33,56.6127,3.7639,comp,0,
8545,-46,-34,57.2014,3.7781,comp,0,
8546,-46,-35,57.8014,3.792,comp,0,
8547,-46,-36,58.4123,3.8056,comp,0,
8548,-46,-37,59.0339,3.819,comp,0,
8549,-46,-38,59.6657,3.832,comp,0,
8550,-46,-39,60.3075,3.8448,comp,0,
8551,-46,-40,60.959,3.8573,comp,0,
8552,-46,-41,61.6198,3.8696,comp,0,
8553,-46,-42,62.2896,3.8816,comp,0,
8554,-46,-43,62.9682,3.8933,comp,0,
8555,-46,-44,63.6553,3.9048,comp,0,
8556,-46,-45,64.3506,3.916,comp,0,
8557,-46,-46,65.0538,3.927,comp,0,
8558,-45,-46,64.3506,3.938,comp,0,
8559,-44,-46,63.6553,3.9492,comp,0,
8560,-43,-46,62.9682,3.9607,comp,0,
8561,-42,-46,62.2896,3.9724,comp,0,
8562,-41,-46,61.6198,3.9844,comp,0,
8563,-40,-46,60.959,3.9966,prime,0,
8564,-39,-46,60.3075,4.0092,comp,0,
8565,-38,-46,59.6657,4.0219,comp,0,
8566,-37,-46,59.0339,4.035,comp,0,
8567,-36,-46,58.4123,4.0483,comp,0,
8568,-35,-46,57.8014,4.062,comp,0,
8569,-34,-46,57.2014,4.0759,comp,0,
8570,-33,-46,56.6127,4.0901,comp,0,
8571,-32,-46,56.0357,4.1046,comp,0,
8572,-31,-46,55.4707,4.1194,comp,0,
8573,-30,-46,54.9181,4.1345,prime,0,
8574,-29,-46,54.3783,4.1499,comp,0,
8575,-28,-46,53.8516,4.1656,comp,0,
8576,-27,-46,53.3385,4.1816,comp,0,
8577,-26,-46,52.8394,4.1979,comp,0,
8578,-25,-46,52.3546,4.2146,comp,0,
8579,-24,-46,51.8845,4.2315,comp,0,
8580,-23,-46,51.4296,4.2487,comp,0,
8581,-22,-46,50.9902,4.2663,prime,0,
8582,-21,-46,50.5668,4.2841,comp,0,
8583,-20,-46,50.1597,4.3023,comp,0,
8584,-19,-46,49.7695,4.3207,comp,0,
8585,-18,-46,49.3964,4.3394,comp,0,
8586,-17,-46,49.0408,4.3584,comp,0,
8587,-16,-46,48.7032,4.3777,comp,0,
8588,-15,-46,48.3839,4.3972,comp,0,
8589,-14,-46,48.0833,4.4169,comp,0,
8590,-13,-46,47.8017,4.437,comp,0,
8591,-12,-46,47.5395,4.4572,comp,0,
8592,-11,-46,47.2969,4.4777,comp,0,
8593,-10,-46,47.0744,4.4983,comp,0,
8594,-9,-46,46.8722,4.5192,comp,0,
8595,-8,-46,46.6905,4.5402,comp,0,
8596,-7,-46,46.5296,4.5614,comp,0,
8597,-6,-46,46.3897,4.5827,prime,0,
8598,-5,-46,46.2709,4.6041,comp,0,
8599,-4,-46,46.1736,4.6257,prime,0,
8600,-3,-46,46.0977,4.6473,comp,0,
8601,-2,-46,46.0435,4.6689,comp,0,
8602,-1,-46,46.0109,4.6907,comp,0,
8603,0,-46,46.0,4.7124,comp,0,
8604,1,-46,46.0109,4.7341,comp,0,
8605,2,-46,46.0435,4.7558,comp,0,
8606,3,-46,46.0977,4.7775,comp,0,
8607,4,-46,46.1736,4.7991,comp,0,
8608,5,-46,46.2709,4.8207,comp,0,
8609,6,-46,46.3897,4.8421,prime,0,
8610,7,-46,46.5296,4.8634,comp,0,
8611,8,-46,46.6905,4.8846,comp,0,
8612,9,-46,46.8722,4.9056,comp,0,
8613,10,-46,47.0744,4.9264,comp,0,
8614,11,-46,47.2969,4.9471,comp,0,
8615,12,-46,47.5395,4.9676,comp,0,
8616,13,-46,47.8017,4.9878,comp,0,
8617,14,-46,48.0833,5.0078,comp,0,
8618,15,-46,48.3839,5.0276,comp,0,
8619,16,-46,48.7032,5.0471,comp,0,
8620,17,-46,49.0408,5.0664,comp,0,
8621,18,-46,49.3964,5.0854,comp,0,
8622,19,-46,49.7695,5.1041,comp,0,
8623,20,-46,50.1597,5.1225,prime,0,
8624,21,-46,50.5668,5.1407,comp,0,
8625,22,-46,50.9902,5.1585,comp,0,
8626,23,-46,51.4296,5.176,comp,0,
8627,24,-46,51.8845,5.1933,prime,0,
8628,25,-46,52.3546,5.2102,comp,0,
8629,26,-46,52.8394,5.2268,prime,0,
8630,27,-46,53.3385,5.2432,comp,0,
8631,28,-46,53.8516,5.2592,comp,0,
8632,29,-46,54.3783,5.2749,comp,0,
8633,30,-46,54.9181,5.2903,comp,0,
8634,31,-46,55.4707,5.3054,comp,0,
8635,32,-46,56.0357,5.3202,comp,0,
8636,33,-46,56.6127,5.3347,comp,0,
8637,34,-46,57.2014,5.3489,comp,0,
8638,35,-46,57.8014,5.3628,comp,0,
8639,36,-46,58.4123,5.3764,comp,0,
8640,37,-46,59.0339,5.3898,comp,0,
8641,38,-46,59.6657,5.4028,prime,0,
8642,39,-46,60.3075,5.4156,comp,0,
8643,40,-46,60.959,5.4281,comp,0,
8644,41,-46,61.6198,5.4404,comp,0,
8645,42,-46,62.2896,5.4524,comp,0,
8646,43,-46,62.9682,5.4641,comp,0,
8647,44,-46,63.6553,5.4756,prime,0,
8648,45,-46,64.3506,5.4868,comp,0,
8649,46,-46,65.0538,5.4978,comp,0,
8650,47,-46,65.7647,5.5085,comp,0,
8651,47,-45,65.0692,5.5195,comp,0,
8652,47,-44,64.3817,5.5307,comp,0,
8653,47,-43,63.7024,5.5422,comp,0,
8654,47,-42,63.0317,5.5539,comp,0,
8655,47,-41,62.3699,5.5659,comp,0,
8656,47,-40,61.7171,5.5781,comp,0,
8657,47,-39,61.0737,5.5905,comp,0,
8658,47,-38,60.4401,5.6033,comp,0,
8659,47,-37,59.8164,5.6163,comp,0,
8660,47,-36,59.203,5.6295,comp,0,
8661,47,-35,58.6003,5.6431,comp,0,
8662,47,-34,58.0086,5.6569,comp,0,
8663,47,-33,57.4282,5.671,prime,0,
8664,47,-32,56.8595,5.6854,comp,0,
8665,47,-31,56.3028,5.7001,comp,0,
8666,47,-30,55.7584,5.7151,comp,0,
8667,47,-29,55.2268,5.7303,comp,0,
8668,47,-28,54.7083,5.7459,comp,0,
8669,47,-27,54.2033,5.7618,prime,0,
8670,47,-26,53.7122,5.7779,comp,0,
8671,47,-25,53.2353,5.7943,comp,0,
8672,47,-24,52.7731,5.8111,comp,0,
8673,47,-23,52.3259,5.8281,comp,0,
8674,47,-22,51.8941,5.8454,comp,0,
8675,47,-21,51.4782,5.863,comp,0,
8676,47,-20,51.0784,5.8809,comp,0,
8677,47,-19,50.6952,5.899,prime,0,
8678,47,-18,50.3289,5.9174,comp,0,
8679,47,-17,49.98,5.9361,comp,0,
8680,47,-16,49.6488,5.9551,comp,0,
8681,47,-15,49.3356,5.9743,prime,0,
8682,47,-14,49.0408,5.9937,comp,0,
8683,47,-13,48.7647,6.0133,comp,0,
8684,47,-12,48.5077,6.0332,comp,0,
8685,47,-11,48.2701,6.0533,comp,0,
8686,47,-10,48.0521,6.0735,comp,0,
8687,47,-9,47.8539,6.094,comp,0,
8688,47,-8,47.676,6.1146,comp,0,
8689,47,-7,47.5184,6.1353,prime,0,
8690,47,-6,47.3814,6.1562,comp,0,
8691,47,-5,47.2652,6.1772,comp,0,
8692,47,-4,47.1699,6.1983,comp,0,
8693,47,-3,47.0956,6.2194,prime,0,
8694,47,-2,47.0425,6.2407,comp,0,
8695,47,-1,47.0106,6.2619,comp,0,
8696,47,0,47.0,0.0,comp,0,
8697,47,1,47.0106,0.0213,comp,0,
8698,47,2,47.0425,0.0425,comp,0,
8699,47,3,47.0956,0.0637,prime,0,
8700,47,4,47.1699,0.0849,comp,0,
8701,47,5,47.2652,0.106,comp,0,
8702,47,6,47.3814,0.127,comp,0,
8703,47,7,47.5184,0.1478,comp,0,
8704,47,8,47.676,0.1686,comp,0,
8705,47,9,47.8539,0.1892,comp,0,
8706,47,10,48.0521,0.2096,comp,0,
8707,47,11,48.2701,0.2299,prime,0,
8708,47,12,48.5077,0.25,comp,0,
8709,47,13,48.7647,0.2698,comp,0,
8710,47,14,49.0408,0.2895,comp,0,
8711,47,15,49.3356,0.3089,comp,0,
8712,47,16,49.6488,0.3281,comp,0,
8713,47,17,49.98,0.3471,prime,0,
8714,47,18,50.3289,0.3657,comp,0,
8715,47,19,50.6952,0.3842,comp,0,
8716,47,20,51.0784,0.4023,comp,0,
8717,47,21,51.4782,0.4202,comp,0,
8718,47,22,51.8941,0.4378,comp,0,
8719,47,23,52.3259,0.4551,prime,0,
8720,47,24,52.7731,0.4721,comp,0,
8721,47,25,53.2353,0.4889,comp,0,
8722,47,26,53.7122,0.5053,comp,0,
8723,47,27,54.2033,0.5214,comp,0,
8724,47,28,54.7083,0.5373,comp,0,
8725,47,29,55.2268,0.5528,comp,0,
8726,47,30,55.7584,0.5681,comp,0,
8727,47,31,56.3028,0.5831,comp,0,
8728,47,32,56.8595,0.5978,comp,0,
8729,47,33,57.4282,0.6122,comp,0,
8730,47,34,58.0086,0.6263,comp,0,
8731,47,35,58.6003,0.6401,prime,0,
8732,47,36,59.203,0.6536,comp,0,
8733,47,37,59.8164,0.6669,comp,0,
8734,47,38,60.4401,0.6799,comp,0,
8735,47,39,61.0737,0.6926,comp,0,
8736,47,40,61.7171,0.7051,comp,0,
8737,47,41,62.3699,0.7173,prime,0,
8738,47,42,63.0317,0.7293,comp,0,
8739,47,43,63.7024,0.741,comp,0,
8740,47,44,64.3817,0.7524,comp,0,
8741,47,45,65.0692,0.7637,prime,0,
8742,47,46,65.7647,0.7746,comp,0,
8743,47,47,66.468,0.7854,comp,0,
8744,46,47,65.7647,0.7962,comp,0,
8745,45,47,65.0692,0.8071,comp,0,
8746,44,47,64.3817,0.8184,comp,0,
8747,43,47,63.7024,0.8298,prime,0,
8748,42,47,63.0317,0.8415,comp,0,
8749,41,47,62.3699,0.8535,comp,0,
8750,40,47,61.7171,0.8657,comp,0,
8751,39,47,61.0737,0.8782,comp,0,
8752,38,47,60.4401,0.8909,comp,0,
8753,37,47,59.8164,0.9039,prime,0,
8754,36,47,59.203,0.9172,comp,0,
8755,35,47,58.6003,0.9307,comp,0,
8756,34,47,58.0086,0.9445,comp,0,
8757,33,47,57.4282,0.9586,comp,0,
8758,32,47,56.8595,0.973,comp,0,
8759,31,47,56.3028,0.9877,comp,0,
8760,30,47,55.7584,1.0027,comp,0,
8761,29,47,55.2268,1.018,prime,0,
8762,28,47,54.7083,1.0335,comp,0,
8763,27,47,54.2033,1.0494,comp,0,
8764,26,47,53.7122,1.0655,comp,0,
8765,25,47,53.2353,1.0819,comp,0,
8766,24,47,52.7731,1.0987,comp,0,
8767,23,47,52.3259,1.1157,comp,0,
8768,22,47,51.8941,1.133,comp,0,
8769,21,47,51.4782,1.1506,comp,0,
8770,20,47,51.0784,1.1685,comp,0,
8771,19,47,50.6952,1.1866,comp,0,
8772,18,47,50.3289,1.205,comp,0,
8773,17,47,49.98,1.2237,comp,0,
8774,16,47,49.6488,1.2427,comp,0,
8775,15,47,49.3356,1.2619,comp,0,
8776,14,47,49.0408,1.2813,comp,0,
8777,13,47,48.7647,1.3009,comp,0,
8778,12,47,48.5077,1.3208,comp,0,
8779,11,47,48.2701,1.3409,prime,0,
8780,10,47,48.0521,1.3612,comp,0,
8781,9,47,47.8539,1.3816,comp,0,
8782,8,47,47.676,1.4022,comp,0,
8783,7,47,47.5184,1.4229,prime,0,
8784,6,47,47.3814,1.4438,comp,0,
8785,5,47,47.2652,1.4648,comp,0,
8786,4,47,47.1699,1.4859,comp,0,
8787,3,47,47.0956,1.5071,comp,0,
8788,2,47,47.0425,1.5283,comp,0,
8789,1,47,47.0106,1.5495,comp,0,
8790,0,47,47.0,1.5708,comp,0,
8791,-1,47,47.0106,1.5921,comp,0,
8792,-2,47,47.0425,1.6133,comp,0,
8793,-3,47,47.0956,1.6345,comp,0,
8794,-4,47,47.1699,1.6557,comp,0,
8795,-5,47,47.2652,1.6768,comp,0,
8796,-6,47,47.3814,1.6978,comp,0,
8797,-7,47,47.5184,1.7186,comp,0,
8798,-8,47,47.676,1.7394,comp,0,
8799,-9,47,47.8539,1.76,comp,0,
8800,-10,47,48.0521,1.7804,comp,0,
8801,-11,47,48.2701,1.8007,comp,0,
8802,-12,47,48.5077,1.8208,comp,0,
8803,-13,47,48.7647,1.8406,prime,0,
8804,-14,47,49.0408,1.8603,comp,0,
8805,-15,47,49.3356,1.8797,comp,0,
8806,-16,47,49.6488,1.8989,comp,0,
8807,-17,47,49.98,1.9179,prime,0,
8808,-18,47,50.3289,1.9365,comp,0,
8809,-19,47,50.6952,1.955,comp,0,
8810,-20,47,51.0784,1.9731,comp,0,
8811,-21,47,51.4782,1.991,comp,0,
8812,-22,47,51.8941,2.0086,comp,0,
8813,-23,47,52.3259,2.0259,comp,0,
8814,-24,47,52.7731,2.0429,comp,0,
8815,-25,47,53.2353,2.0596,comp,0,
8816,-26,47,53.7122,2.0761,comp,0,
8817,-27,47,54.2033,2.0922,comp,0,
8818,-28,47,54.7083,2.1081,comp,0,
8819,-29,47,55.2268,2.1236,prime,0,
8820,-30,47,55.7584,2.1389,comp,0,
8821,-31,47,56.3028,2.1539,prime,0,
8822,-32,47,56.8595,2.1686,comp,0,
8823,-33,47,57.4282,2.1829,comp,0,
8824,-34,47,58.0086,2.1971,comp,0,
8825,-35,47,58.6003,2.2109,comp,0,
8826,-36,47,59.203,2.2244,comp,0,
8827,-37,47,59.8164,2.2377,comp,0,
8828,-38,47,60.4401,2.2507,comp,0,
8829,-39,47,61.0737,2.2634,comp,0,
8830,-40,47,61.7171,2.2759,comp,0,
8831,-41,47,62.3699,2.2881,prime,0,
8832,-42,47,63.0317,2.3001,comp,0,
8833,-43,47,63.7024,2.3118,comp,0,
8834,-44,47,64.3817,2.3232,comp,0,
8835,-45,47,65.0692,2.3345,comp,0,
8836,-46,47,65.7647,2.3454,comp,0,
8837,-47,47,66.468,2.3562,prime,0,
8838,-47,46,65.7647,2.3669,comp,0,
8839,-47,45,65.0692,2.3779,prime,0,
8840,-47,44,64.3817,2.3891,comp,0,
8841,-47,43,63.7024,2.4006,comp,0,
8842,-47,42,63.0317,2.4123,comp,0,
8843,-47,41,62.3699,2.4243,comp,0,
8844,-47,40,61.7171,2.4365,comp,0,
8845,-47,39,61.0737,2.449,comp,0,
8846,-47,38,60.4401,2.4617,comp,0,
8847,-47,37,59.8164,2.4747,comp,0,
8848,-47,36,59.203,2.488,comp,0,
8849,-47,35,58.6003,2.5015,prime,0,
8850,-47,34,58.0086,2.5153,comp,0,
8851,-47,33,57.4282,2.5294,comp,0,
8852,-47,32,56.8595,2.5438,comp,0,
8853,-47,31,56.3028,2.5585,comp,0,
8854,-47,30,55.7584,2.5735,comp,0,
8855,-47,29,55.2268,2.5888,comp,0,
8856,-47,28,54.7083,2.6043,comp,0,
8857,-47,27,54.2033,2.6202,comp,0,
8858,-47,26,53.7122,2.6363,comp,0,
8859,-47,25,53.2353,2.6527,comp,0,
8860,-47,24,52.7731,2.6695,comp,0,
8861,-47,23,52.3259,2.6865,prime,0,
8862,-47,22,51.8941,2.7038,comp,0,
8863,-47,21,51.4782,2.7214,prime,0,
8864,-47,20,51.0784,2.7393,comp,0,
8865,-47,19,50.6952,2.7574,comp,0,
8866,-47,18,50.3289,2.7758,comp,0,
8867,-47,17,49.98,2.7945,prime,0,
8868,-47,16,49.6488,2.8135,comp,0,
8869,-47,15,49.3356,2.8327,comp,0,
8870,-47,14,49.0408,2.8521,comp,0,
8871,-47,13,48.7647,2.8717,comp,0,
8872,-47,12,48.5077,2.8916,comp,0,
8873,-47,11,48.2701,2.9117,comp,0,
8874,-47,10,48.0521,2.932,comp,0,
8875,-47,9,47.8539,2.9524,comp,0,
8876,-47,8,47.676,2.973,comp,0,
8877,-47,7,47.5184,2.9937,comp,0,
8878,-47,6,47.3814,3.0146,comp,0,
8879,-47,5,47.2652,3.0356,comp,0,
8880,-47,4,47.1699,3.0567,comp,0,
8881,-47,3,47.0956,3.0778,comp,0,
8882,-47,2,47.0425,3.0991,comp,0,
8883,-47,1,47.0106,3.1203,comp,0,
8884,-47,0,47.0,3.1416,comp,0,
8885,-47,-1,47.0106,3.1629,comp,0,
8886,-47,-2,47.0425,3.1841,comp,0,
8887,-47,-3,47.0956,3.2053,prime,0,
8888,-47,-4,47.1699,3.2265,comp,0,
8889,-47,-5,47.2652,3.2476,comp,0,
8890,-47,-6,47.3814,3.2686,comp,0,
8891,-47,-7,47.5184,3.2894,comp,0,
8892,-47,-8,47.676,3.3102,comp,0,
8893,-47,-9,47.8539,3.3308,prime,0,
8894,-47,-10,48.0521,3.3512,comp,0,
8895,-47,-11,48.2701,3.3715,comp,0,
8896,-47,-12,48.5077,3.3916,comp,0,
8897,-47,-13,48.7647,3.4114,comp,0,
8898,-47,-14,49.0408,3.4311,comp,0,
8899,-47,-15,49.3356,3.4505,comp,0,
8900,-47,-16,49.6488,3.4697,comp,0,
8901,-47,-17,49.98,3.4887,comp,0,
8902,-47,-18,50.3289,3.5073,comp,0,
8903,-47,-19,50.6952,3.5258,comp,0,
8904,-47,-20,51.0784,3.5439,comp,0,
8905,-47,-21,51.4782,3.5618,comp,0,
8906,-47,-22,51.8941,3.5794,comp,0,
8907,-47,-23,52.3259,3.5967,comp,0,
8908,-47,-24,52.7731,3.6137,comp,0,
8909,-47,-25,53.2353,3.6304,comp,0,
8910,-47,-26,53.7122,3.6469,comp,0,
8911,-47,-27,54.2033,3.663,pseudo,1,CARMICHAEL|FERMAT_2|FERMAT_3|FERMAT_5|MILLER_RABIN_3|EULER_3|EULER_JACOBI_3
8912,-47,-28,54.7083,3.6789,comp,0,
8913,-47,-29,55.2268,3.6944,comp,0,
8914,-47,-30,55.7584,3.7097,comp,0,
8915,-47,-31,56.3028,3.7247,comp,0,
8916,-47,-32,56.8595,3.7394,comp,0,
8917,-47,-33,57.4282,3.7537,comp,0,
8918,-47,-34,58.0086,3.7679,comp,0,
8919,-47,-35,58.6003,3.7817,comp,0,
8920,-47,-36,59.203,3.7952,comp,0,
8921,-47,-37,59.8164,3.8085,comp,0,
8922,-47,-38,60.4401,3.8215,comp,0,
8923,-47,-39,61.0737,3.8342,prime,0,
8924,-47,-40,61.7171,3.8467,comp,0,
8925,-47,-41,62.3699,3.8589,comp,0,
8926,-47,-42,63.0317,3.8709,comp,0,
8927,-47,-43,63.7024,3.8826,comp,0,
8928,-47,-44,64.3817,3.894,comp,0,
8929,-47,-45,65.0692,3.9053,prime,0,
8930,-47,-46,65.7647,3.9162,comp,0,
8931,-47,-47,66.468,3.927,comp,0,
8932,-46,-47,65.7647,3.9377,comp,0,
8933,-45,-47,65.0692,3.9487,prime,0,
8934,-44,-47,64.3817,3.9599,comp,0,
8935,-43,-47,63.7024,3.9714,comp,0,
8936,-42,-47,63.0317,3.9831,comp,0,
8937,-41,-47,62.3699,3.9951,comp,0,
8938,-40,-47,61.7171,4.0073,comp,0,
8939,-39,-47,61.0737,4.0197,comp,0,
8940,-38,-47,60.4401,4.0325,comp,0,
8941,-37,-47,59.8164,4.0455,prime,0,
8942,-36,-47,59.203,4.0588,comp,0,
8943,-35,-47,58.6003,4.0723,comp,0,
8944,-34,-47,58.0086,4.0861,comp,0,
8945,-33,-47,57.4282,4.1002,comp,0,
8946,-32,-47,56.8595,4.1146,comp,0,
8947,-31,-47,56.3028,4.1293,comp,0,
8948,-30,-47,55.7584,4.1443,comp,0,
8949,-29,-47,55.2268,4.1595,comp,0,
8950,-28,-47,54.7083,4.1751,comp,0,
8951,-27,-47,54.2033,4.191,prime,0,
8952,-26,-47,53.7122,4.2071,comp,0,
8953,-25,-47,53.2353,4.2235,comp,0,
8954,-24,-47,52.7731,4.2403,comp,0,
8955,-23,-47,52.3259,4.2573,comp,0,
8956,-22,-47,51.8941,4.2746,comp,0,
8957,-21,-47,51.4782,4.2922,comp,0,
8958,-20,-47,51.0784,4.3101,comp,0,
8959,-19,-47,50.6952,4.3282,comp,0,
8960,-18,-47,50.3289,4.3466,comp,0,
8961,-17,-47,49.98,4.3653,comp,0,
8962,-16,-47,49.6488,4.3843,comp,0,
8963,-15,-47,49.3356,4.4035,prime,0,
8964,-14,-47,49.0408,4.4229,comp,0,
8965,-13,-47,48.7647,4.4425,comp,0,
8966,-12,-47,48.5077,4.4624,comp,0,
8967,-11,-47,48.2701,4.4825,comp,0,
8968,-10,-47,48.0521,4.5027,comp,0,
8969,-9,-47,47.8539,4.5232,prime,0,
8970,-8,-47,47.676,4.5438,comp,0,
8971,-7,-47,47.5184,4.5645,prime,0,
8972,-6,-47,47.3814,4.5854,comp,0,
8973,-5,-47,47.2652,4.6064,comp,0,
8974,-4,-47,47.1699,4.6275,comp,0,
8975,-3,-47,47.0956,4.6486,comp,0,
8976,-2,-47,47.0425,4.6699,comp,0,
8977,-1,-47,47.0106,4.6911,comp,0,
8978,0,-47,47.0,4.7124,comp,0,
8979,1,-47,47.0106,4.7337,comp,0,
8980,2,-47,47.0425,4.7549,comp,0,
8981,3,-47,47.0956,4.7761,comp,0,
8982,4,-47,47.1699,4.7973,comp,0,
8983,5,-47,47.2652,4.8184,comp,0,
8984,6,-47,47.3814,4.8394,comp,0,
8985,7,-47,47.5184,4.8602,comp,0,
8986,8,-47,47.676,4.881,comp,0,
8987,9,-47,47.8539,4.9016,comp,0,
8988,10,-47,48.0521,4.922,comp,0,
8989,11,-47,48.2701,4.9423,comp,0,
8990,12,-47,48.5077,4.9624,comp,0,
8991,13,-47,48.7647,4.9822,comp,0,
8992,14,-47,49.0408,5.0019,comp,0,
8993,15,-47,49.3356,5.0213,comp,0,
8994,16,-47,49.6488,5.0405,comp,0,
8995,17,-47,49.98,5.0595,comp,0,
8996,18,-47,50.3289,5.0781,comp,0,
8997,19,-47,50.6952,5.0966,comp,0,
8998,20,-47,51.0784,5.1147,comp,0,
8999,21,-47,51.4782,5.1326,prime,0,
9000,22,-47,51.8941,5.1502,comp,0,
9001,23,-47,52.3259,5.1675,prime,0,
9002,24,-47,52.7731,5.1845,comp,0,
9003,25,-47,53.2353,5.2012,comp,0,
9004,26,-47,53.7122,5.2177,comp,0,
9005,27,-47,54.2033,5.2338,comp,0,
9006,28,-47,54.7083,5.2497,comp,0,
9007,29,-47,55.2268,5.2652,prime,0,
9008,30,-47,55.7584,5.2805,comp,0,
9009,31,-47,56.3028,5.2955,comp,0,
9010,32,-47,56.8595,5.3101,comp,0,
9011,33,-47,57.4282,5.3245,prime,0,
9012,34,-47,58.0086,5.3387,comp,0,
9013,35,-47,58.6003,5.3525,prime,0,
9014,36,-47,59.203,5.366,comp,0,
9015,37,-47,59.8164,5.3793,comp,0,
9016,38,-47,60.4401,5.3923,comp,0,
9017,39,-47,61.0737,5.405,comp,0,
9018,40,-47,61.7171,5.4175,comp,0,
9019,41,-47,62.3699,5.4297,comp,0,
9020,42,-47,63.0317,5.4417,comp,0,
9021,43,-47,63.7024,5.4534,comp,0,
9022,44,-47,64.3817,5.4648,comp,0,
9023,45,-47,65.0692,5.4761,comp,0,
9024,46,-47,65.7647,5.487,comp,0,
9025,47,-47,66.468,5.4978,comp,0,
9026,48,-47,67.1789,5.5083,comp,0,
9027,48,-46,66.4831,5.5191,comp,0,
9028,48,-45,65.7951,5.53,comp,0,
9029,48,-44,65.1153,5.5412,prime,0,
9030,48,-43,64.4438,5.5527,comp,0,
9031,48,-42,63.7809,5.5644,comp,0,
9032,48,-41,63.1269,5.5763,comp,0,
9033,48,-40,62.482,5.5884,comp,0,
9034,48,-39,61.8466,5.6009,comp,0,
9035,48,-38,61.2209,5.6135,comp,0,
9036,48,-37,60.6053,5.6265,comp,0,
9037,48,-36,60.0,5.6397,comp,0,
9038,48,-35,59.4054,5.6532,comp,0,
9039,48,-34,58.8218,5.6669,comp,0,
9040,48,-33,58.2495,5.6809,comp,0,
9041,48,-32,57.6888,5.6952,prime,0,
9042,48,-31,57.1402,5.7097,comp,0,
9043,48,-30,56.6039,5.7246,prime,0,
9044,48,-29,56.0803,5.7397,comp,0,
9045,48,-28,55.5698,5.7551,comp,0,
9046,48,-27,55.0727,5.7708,comp,0,
9047,48,-26,54.5894,5.7868,comp,0,
9048,48,-25,54.1202,5.803,comp,0,
9049,48,-24,53.6656,5.8195,prime,0,
9050,48,-23,53.2259,5.8363,comp,0,
9051,48,-22,52.8015,5.8534,comp,0,
9052,48,-21,52.3927,5.8708,comp,0,
9053,48,-20,52.0,5.8884,comp,0,
9054,48,-19,51.6236,5.9063,comp,0,
9055,48,-18,51.264,5.9244,comp,0,
9056,48,-17,50.9215,5.9428,comp,0,
9057,48,-16,50.5964,5.9614,comp,0,
9058,48,-15,50.2892,5.9803,comp,0,
9059,48,-14,50.0,5.9994,prime,0,
9060,48,-13,49.7293,6.0187,comp,0,
9061,48,-12,49.4773,6.0382,comp,0,
9062,48,-11,49.2443,6.0579,comp,0,
9063,48,-10,49.0306,6.0778,comp,0,
9064,48,-9,48.8365,6.0978,comp,0,
9065,48,-8,48.6621,6.118,comp,0,
9066,48,-7,48.5077,6.1384,comp,0,
9067,48,-6,48.3735,6.1588,prime,0,
9068,48,-5,48.2597,6.1794,comp,0,
9069,48,-4,48.1664,6.2,comp,0,
9070,48,-3,48.0937,6.2208,comp,0,
9071,48,-2,48.0416,6.2415,comp,0,
9072,48,-1,48.0104,6.2624,comp,0,
9073,48,0,48.0,0.0,comp,0,
9074,48,1,48.0104,0.0208,comp,0,
9075,48,2,48.0416,0.0416,comp,0,
9076,48,3,48.0937,0.0624,comp,0,
9077,48,4,48.1664,0.0831,comp,0,
9078,48,5,48.2597,0.1038,comp,0,
9079,48,6,48.3735,0.1244,comp,0,
9080,48,7,48.5077,0.1448,comp,0,
9081,48,8,48.6621,0.1651,comp,0,
9082,48,9,48.8365,0.1853,comp,0,
9083,48,10,49.0306,0.2054,comp,0,
9084,48,11,49.2443,0.2253,comp,0,
9085,48,12,49.4773,0.245,comp,0,
9086,48,13,49.7293,0.2645,comp,0,
9087,48,14,50.0,0.2838,comp,0,
9088,48,15,50.2892,0.3029,comp,0,
9089,48,16,50.5964,0.3218,comp,0,
9090,48,17,50.9215,0.3404,comp,0,
9091,48,18,51.264,0.3588,prime,0,
9092,48,19,51.6236,0.3769,comp,0,
9093,48,20,52.0,0.3948,comp,0,
9094,48,21,52.3927,0.4124,comp,0,
9095,48,22,52.8015,0.4298,comp,0,
9096,48,23,53.2259,0.4468,comp,0,
9097,48,24,53.6656,0.4636,comp,0,
9098,48,25,54.1202,0.4802,comp,0,
9099,48,26,54.5894,0.4964,comp,0,
9100,48,27,55.0727,0.5124,comp,0,
9101,48,28,55.5698,0.5281,comp,0,
9102,48,29,56.0803,0.5435,comp,0,
9103,48,30,56.6039,0.5586,prime,0,
9104,48,31,57.1402,0.5734,comp,0,
9105,48,32,57.6888,0.588,comp,0,
9106,48,33,58.2495,0.6023,comp,0,
9107,48,34,58.8218,0.6163,comp,0,
9108,48,35,59.4054,0.63,comp,0,
9109,48,36,60.0,0.6435,prime,0,
9110,48,37,60.6053,0.6567,comp,0,
